"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"optimalisant";"optimalisante";"optimalisantes";"optimalisants";1;0;89535
"optimisant";"optimisante";"optimisantes";"optimisants";1;0;89536
"oralisant";"oralisante";"oralisantes";"oralisants";1;0;89537
"organisant";"organisante";"organisantes";"organisants";1;37;89543
"orientalisant";"orientalisante";"orientalisantes";"orientalisants";1;0;89545
"osant";"osante";"osantes";"osants";1;0;89552
"ostracisant";"ostracisante";"ostracisantes";"ostracisants";1;0;89555
"ovalisant";"ovalisante";"ovalisantes";"ovalisants";1;0;89572
"ozonisant";"ozonisante";"ozonisantes";"ozonisants";1;0;89577
"pactisant";"pactisante";"pactisantes";"pactisants";1;0;89582
"paganisant";"paganisante";"paganisantes";"paganisants";1;0;89584
"palatalisant";"palatalisante";"palatalisantes";"palatalisants";1;0;89603
"palettisant";"palettisante";"palettisantes";"palettisants";1;0;89605
"paraisonnant";"paraisonnante";"paraisonnantes";"paraisonnants";1;0;89637
"parallélisant";"parallélisante";"parallélisantes";"parallélisants";1;0;89639
"paralysant";"paralysante";"paralysantes";"paralysants";1;1;89640
"paraphrasant";"paraphrasante";"paraphrasantes";"paraphrasants";1;0;89644
"parasitant";"parasitante";"parasitantes";"parasitants";1;0;89645
"parcellarisant";"parcellarisante";"parcellarisantes";"parcellarisants";1;0;89646
"parcellisant";"parcellisante";"parcellisantes";"parcellisants";1;0;89648
"parcorisant";"parcorisante";"parcorisantes";"parcorisants";1;0;89650
"parfaisant";"parfaisante";"parfaisantes";"parfaisants";1;0;89656
"parkérisant";"parkérisante";"parkérisantes";"parkérisants";1;0;89662
"particularisant";"particularisante";"particularisantes";"particularisants";1;0;89673
"partousant";"partousante";"partousantes";"partousants";1;0;89675
"partouzant";"partouzante";"partouzantes";"partouzants";1;0;89676
"pasteurisant";"pasteurisante";"pasteurisantes";"pasteurisants";1;0;89685
"patoisant";"patoisante";"patoisantes";"patoisants";1;1;89699
"paupérisant";"paupérisante";"paupérisantes";"paupérisants";1;0;89707
"pausant";"pausante";"pausantes";"pausants";1;0;89708
"pavoisant";"pavoisante";"pavoisantes";"pavoisants";1;0;89711
"paysageant";"paysageante";"paysageantes";"paysageants";1;0;89713
"pénalisant";"pénalisante";"pénalisantes";"pénalisants";1;0;89731
"pérennisant";"pérennisante";"pérennisantes";"pérennisants";1;0;89748
"perfusant";"perfusante";"perfusantes";"perfusants";1;0;89751
"périphrasant";"périphrasante";"périphrasantes";"périphrasants";1;0;89754
"perméabilisant";"perméabilisante";"perméabilisantes";"perméabilisants";1;0;89758
"perquisitionnant";"perquisitionnante";"perquisitionnantes";"perquisitionnants";1;0;89765
"personnalisant";"personnalisante";"personnalisantes";"personnalisants";1;0;89772
"pesant";"pesante";"pesantes";"pesants";1;31;89778
"pétrarquisant";"pétrarquisante";"pétrarquisantes";"pétrarquisants";1;0;89787
"philosophant";"philosophante";"philosophantes";"philosophants";1;0;89793
"phrasant";"phrasante";"phrasantes";"phrasants";1;0;89799
"pindarisant";"pindarisante";"pindarisantes";"pindarisants";1;0;89828
"plaisant";"plaisante";"plaisantes";"plaisants";1;6;89856
"plaisantant";"plaisantante";"plaisantantes";"plaisantants";1;0;89857
"platinisant";"platinisante";"platinisantes";"platinisants";1;0;89870
"podzolisant";"podzolisante";"podzolisantes";"podzolisants";1;0;89892
"poétisant";"poétisante";"poétisantes";"poétisants";1;0;89894
"polarisant";"polarisante";"polarisantes";"polarisants";1;0;89907
"politisant";"politisante";"politisantes";"politisants";1;0;89913
"polymérisant";"polymérisante";"polymérisantes";"polymérisants";1;0;89916
"polyploïdisant";"polyploïdisante";"polyploïdisantes";"polyploïdisants";1;0;89917
"popularisant";"popularisante";"popularisantes";"popularisants";1;0;89931
"porphyrisant";"porphyrisante";"porphyrisantes";"porphyrisants";1;0;89933
"posant";"posante";"posantes";"posants";1;26;89937
"positionnant";"positionnante";"positionnantes";"positionnants";1;5;89938
"positivant";"positivante";"positivantes";"positivants";1;0;89939
"postérisant";"postérisante";"postérisantes";"postérisants";1;0;89943
"postposant";"postposante";"postposantes";"postposants";1;0;89947
"postsynchronisant";"postsynchronisante";"postsynchronisantes";"postsynchronisants";1;0;89948
"potentialisant";"potentialisante";"potentialisantes";"potentialisants";1;0;89951
"préavisant";"préavisante";"préavisantes";"préavisants";1;0;89973
"précarisant";"précarisante";"précarisantes";"précarisants";1;0;89974
"précisant";"précisante";"précisantes";"précisants";1;0;89980
"préconisant";"préconisante";"préconisantes";"préconisants";1;0;89982
"prédisant";"prédisante";"prédisantes";"prédisants";1;0;89986
"prédisposant";"prédisposante";"prédisposantes";"prédisposants";1;0;89987
"préposant";"préposante";"préposantes";"préposants";1;0;90009
"présageant";"présageante";"présageantes";"présageants";1;0;90011
"préselectionnant";"préselectionnante";"préselectionnantes";"préselectionnants";1;0;90013
"présentant";"présentante";"présentantes";"présentants";1;0;90014
"préservant";"préservante";"préservantes";"préservants";1;0;90015
"présidant";"présidante";"présidantes";"présidants";1;0;90016
"pressurisant";"pressurisante";"pressurisantes";"pressurisants";1;0;90020
"présumant";"présumante";"présumantes";"présumants";1;0;90021
"présupposant";"présupposante";"présupposantes";"présupposants";1;0;90022
"présurant";"présurante";"présurantes";"présurants";1;0;90023
"primarisant";"primarisante";"primarisantes";"primarisants";1;0;90032
"prisant";"prisante";"prisantes";"prisants";1;0;90034
"prismatisant";"prismatisante";"prismatisantes";"prismatisants";1;0;90035
"privatisant";"privatisante";"privatisantes";"privatisants";1;0;90036
"produisant";"produisante";"produisantes";"produisants";1;8;90045
"professionnalisant";"professionnalisante";"professionnalisantes";"professionnalisants";1;0;90049
"prolétarisant";"prolétarisante";"prolétarisantes";"prolétarisants";1;0;90056
"prophétisant";"prophétisante";"prophétisantes";"prophétisants";1;0;90068
"proposant";"proposante";"proposantes";"proposants";1;84;90070
"prosodiant";"prosodiante";"prosodiantes";"prosodiants";1;0;90074
"proverbialisant";"proverbialisante";"proverbialisantes";"proverbialisants";1;0;90083
"provisionnant";"provisionnante";"provisionnantes";"provisionnants";1;0;90085
"psychanalysant";"psychanalysante";"psychanalysantes";"psychanalysants";1;0;90088
"psychiatrisant";"psychiatrisante";"psychiatrisantes";"psychiatrisants";1;0;90089
"puisant";"puisante";"puisantes";"puisants";1;4;90093
"pulvérisant";"pulvérisante";"pulvérisantes";"pulvérisants";1;0;90096
"punaisant";"punaisante";"punaisantes";"punaisants";1;0;90097
"putanisant";"putanisante";"putanisantes";" putanisants";1;0;90101
"pyrrhonisant";"pyrrhonisante";"pyrrhonisantes";"pyrrhonisants";1;0;90106
"radicalisant";"radicalisante";"radicalisantes";"radicalisants";1;0;90157
"radiobalisant";"radiobalisante";"radiobalisantes";"radiobalisants";1;0;90160
"radiodiffusant";"radiodiffusante";"radiodiffusantes";"radiodiffusants";1;0;90161
"raisonnant";"raisonnante";"raisonnantes";"raisonnants";1;2;90189
"randomisant";"randomisante";"randomisantes";"randomisants";1;0;90220
"rapprovisionnant";"rapprovisionnante";"rapprovisionnantes";"rapprovisionnants";1;0;90249
"rasant";"rasante";"rasantes";"rasants";1;1;90252
"rassasiant";"rassasiante";"rassasiantes";"rassasiants";1;0;90253
"ratiboisant";"ratiboisante";"ratiboisantes";"ratiboisants";1;0;90263
"rationalisant";"rationalisante";"rationalisantes";"rationalisants";1;1;90267
"ravisant";"ravisante";"ravisantes";"ravisants";1;0;90284
"razziant";"razziante";"razziantes";"razziants";1;0;90289
"réactualisant";"réactualisante";"réactualisantes";"réactualisants";1;0;90294
"réalésant";"réalésante";"réalésantes";"réalésants";1;0;90301
"réalisant";"réalisante";"réalisantes";"réalisants";1;0;90302
"réapprovisionnant";"réapprovisionnante";"réapprovisionnantes";"réapprovisionnants";1;0;90308
"rebaptisant";"rebaptisante";"rebaptisantes";"rebaptisants";1;0;90317
"reboisant";"reboisante";"reboisantes";"reboisants";1;0;90327
"recasant";"recasante";"recasantes";"recasants";1;0;90347
"recausant";"recausante";"recausantes";"recausants";1;0;90348
"rechristianisant";"rechristianisante";"rechristianisantes";"rechristianisants";1;0;90371
"recomposant";"recomposante";"recomposantes";"recomposants";1;0;90390
"reconduisant";"reconduisante";"reconduisantes";"reconduisants";1;0;90394
"reconstruisant";"reconstruisante";"reconstruisantes";"reconstruisants";1;0;90404
"recousant";"recousante";"recousantes";"recousants";1;0;90411
"recreusant";"recreusante";"recreusantes";"recreusants";1;0;90422
"recristallisant";"recristallisante";"recristallisantes";"recristallisants";1;0;90426
"recroisant";"recroisante";"recroisantes";"recroisants";1;0;90427
"recuisant";"recuisante";"recuisantes";"recuisants";1;0;90433
"récusant";"récusante";"récusantes";"récusants";1;0;90438
"redéfaisant";"redéfaisante";"redéfaisantes";"redéfaisants";1;0;90441
"rediffusant";"rediffusante";"rediffusantes";"rediffusants";1;0;90450
"redisant";"redisante";"redisantes";"redisants";1;0;90453
"réduisant";"réduisante";"réduisantes";"réduisants";1;0;90463
"réélisant";"réélisante";"réélisantes";"réélisants";1;0;90469
"refaisant";"refaisante";"refaisantes";"refaisants";1;0;90485
"refusant";"refusante";"refusantes";"refusants";1;12;90512
"regazonnant";"regazonnante";"regazonnantes";"regazonnants";1;0;90519
"régionalisant";"régionalisante";"régionalisantes";"régionalisants";1;0;90524
"régularisant";"régularisante";"régularisantes";"régularisants";1;0;90539
"réimperméabilisant";"réimperméabilisante";"réimperméabilisantes";"réimperméabilisants";1;0;90547
"réimposant";"réimposante";"réimposantes";"réimposants";1;0;90550
"réintroduisant";"réintroduisante";"réintroduisantes";"réintroduisants";1;0;90562
"relativisant";"relativisante";"relativisantes";"relativisants";1;1;90578
"relisant";"relisante";"relisantes";"relisants";1;0;90585
"reluisant";"reluisante";"reluisantes";"reluisants";1;0;90591
"remilitarisant";"remilitarisante";"remilitarisantes";"remilitarisants";1;0;90623
"remisant";"remisante";"remisantes";"remisants";1;0;90624
"rentabilisant";"rentabilisante";"rentabilisantes";"rentabilisants";1;0;90699
"réorganisant";"réorganisante";"réorganisantes";"réorganisants";1;0;90719
"reposant";"reposante";"reposantes";"reposants";1;44;90764
"repositionnant";"repositionnante";"repositionnantes";"repositionnants";1;0;90765
"représentant";"représentante";"représentantes";"représentants";1;90;90769
"reprisant";"reprisante";"reprisantes";"reprisants";1;0;90772
"reproduisant";"reproduisante";"reproduisantes";"reproduisants";1;0;90774
"républicanisant";"républicanisante";"républicanisantes";"républicanisants";1;0;90779
"réquisitionnant";"réquisitionnante";"réquisitionnantes";"réquisitionnants";1;0;90786
"resalant";"resalante";"resalantes";"resalants";1;0;90788
"resalissant";"resalissante";"resalissantes";"resalissants";1;0;90789
"resaluant";"resaluante";"resaluantes";"resaluants";1;0;90790
"resachant";"resachante";"resachantes";"resachants";1;0;90791
"resemant";"resemante";"resemantes";"resemants";1;0;90794
"réservant";"réservante";"réservantes";"réservants";1;0;90796
"résidant";"résidante";"résidantes";"résidants";1;6;90797
"résignant";"résignante";"résignantes";"résignants";1;0;90798
"résiliant";"résiliante";"résiliantes";"résiliants";1;0;90799
"résinant";"résinante";"résinantes";"résinants";1;0;90800
"résinifiant";"résinifiante";"résinifiantes";"résinifiants";1;0;90801
"résistant";"résistante";"résistantes";"résistants";1;14;90802
"résonnant";"résonnante";"résonnantes";"résonnants";1;5;90803
"résorbant";"résorbante";"résorbantes";"résorbants";1;0;90804
"résolvant";"résolvante";"résolvantes";"résolvants";1;0;90805
"respectabilisant";"respectabilisante";"respectabilisantes";"respectabilisants";1;0;90806
"responsabilisant";"responsabilisante";"responsabilisantes";"responsabilisants";1;2;90810
"ressaisissant";"ressaisissante";"ressaisissantes";"ressaisissants";1;0;90813
"résultant";"résultante";"résultantes";"résultants";1;6;90836
"résumant";"résumante";"résumantes";"résumants";1;0;90837
"resurgissant";"resurgissante";"resurgissantes";"resurgissants";1;0;90838
"vasant";"vasante";"vasantes";"vasants";1;0;90852
"gisant";"gisante";"gisantes";"gisants";1;4;90857
"retraduisant";"retraduisante";"retraduisantes";"retraduisants";1;0;90876
"réutilisant";"réutilisante";"réutilisantes";"réutilisants";1;0;90897
"revalorisant";"revalorisante";"revalorisantes";"revalorisants";1;0;90900
"revascularisant";"revascularisante";"revascularisantes";"revascularisants";1;0;90901
"révisant";"révisante";"révisantes";"révisants";1;0;90922
"revisitant";"revisitante";"revisitantes";"revisitants";1;3;90923
"revitalisant";"revitalisante";"revitalisantes";"revitalisants";1;0;90925
"révolvérisant";"révolvérisante";"révolvérisantes";"révolvérisants";1;0;90932
"ridiculisant";"ridiculisante";"ridiculisantes";"ridiculisants";1;0;90946
"risant";"risante";"risantes";"risants";1;0;90961
"ritualisant";"ritualisante";"ritualisantes";"ritualisants";1;0;90965
"rivalisant";"rivalisante";"rivalisantes";"rivalisants";1;0;90966
"robotisant";"robotisante";"robotisantes";"robotisants";1;0;90971
"romanisant";"romanisante";"romanisantes";"romanisants";1;0;90983
"ronsardisant";"ronsardisante";"ronsardisantes";"ronsardisants";1;0;90993
"rosant";"rosante";"rosantes";"rosants";1;0;90995
"rosissant";"rosissante";"rosissantes";"rosissants";1;0;90996
"rusant";"rusante";"rusantes";"rusants";1;0;91030
"sacralisant";"sacralisante";"sacralisantes";"sacralisants";1;0;91046
"saisissant";"saisissante";"saisissantes";"saisissants";1;10;91054
"saisonnant";"saisonnante";"saisonnantes";"saisonnants";1;0;91055
"sanctuarisant";"sanctuarisante";"sanctuarisantes";"sanctuarisants";1;0;91066
"satellisant";"satellisante";"satellisantes";"satellisants";1;0;91080
"satirisant";"satirisante";"satirisantes";"satirisants";1;0;91082
"satisfaisant";"satisfaisante";"satisfaisantes";"satisfaisants";1;164;91083
"scandalisant";"scandalisante";"scandalisantes";"scandalisants";1;0;91101
"scénarisant";"scénarisante";"scénarisantes";"scénarisants";1;0;91106
"schématisant";"schématisante";"schématisantes";"schématisants";1;0;91108
"scolarisant";"scolarisante";"scolarisantes";"scolarisants";1;0;91116
"scotomisant";"scotomisante";"scotomisantes";"scotomisants";1;0;91119
"sectorisant";"sectorisante";"sectorisantes";"sectorisants";1;0;91141
"sécularisant";"sécularisante";"sécularisantes";"sécularisants";1;0;91142
"sécurisant";"sécurisante";"sécurisantes";"sécurisants";1;0;91143
"sédentarisant";"sédentarisante";"sédentarisantes";"sédentarisants";1;0;91144
"séduisant";"séduisante";"séduisantes";"séduisants";1;14;91146
"sensibilisant";"sensibilisante";"sensibilisantes";"sensibilisants";1;0;91158
"sérialisant";"sérialisante";"sérialisantes";"sérialisants";1;0;91166
"sexualisant";"sexualisante";"sexualisantes";"sexualisants";1;0;91178
"signalisant";"signalisante";"signalisantes";"signalisants";1;0;91189
"silicatisant";"silicatisante";"silicatisantes";"silicatisants";1;0;91193
"similisant";"similisante";"similisantes";"similisants";1;0;91196
"singularisant";"singularisante";"singularisantes";"singularisants";1;0;91200
"sinisant";"sinisante";"sinisantes";"sinisants";1;0;91201
"slavisant";"slavisante";"slavisantes";"slavisants";1;0;91209
"socialisant";"socialisante";"socialisantes";"socialisants";1;1;91217
"socratisant";"socratisante";"socratisantes";"socratisants";1;0;91218
"sodomisant";"sodomisante";"sodomisantes";"sodomisants";1;0;91219
"solarisant";"solarisante";"solarisantes";"solarisants";1;0;91221
"solennisant";"solennisante";"solennisantes";"solennisants";1;0;91223
"solidarisant";"solidarisante";"solidarisantes";"solidarisants";1;0;91225
"solmisant";"solmisante";"solmisantes";"solmisants";1;0;91230
"solubilisant";"solubilisante";"solubilisantes";"solubilisants";1;1;91231
"somatisant";"somatisante";"somatisantes";"somatisants";1;0;91233
"sonorisant";"sonorisante";"sonorisantes";"sonorisants";1;0;91242
