"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"utilisateur";"utilisatrice";"utilisatrices";"utilisateurs";1;96;55189
"vasard";"vasarde";"vasardes";"vasards";1;0;55244
"vascularisé";"vascularisée";"vascularisées";"vascularisés";1;0;55246
"vaseux";"vaseuse";"vaseuses";;1;0;55247
"vasouillard";"vasouillarde";"vasouillardes";"vasouillards";1;0;55248
"vauclusien";"vauclusienne";"vauclusiennes";"vauclusiens";1;0;55252
"verbalisateur";"verbalisatrice";"verbalisatrices";"verbalisateurs";1;0;55277
"vicésimal";"vicésimale";"vicésimales";"vicésimaux";1;0;55340
"visuel";"visuelle";"visuelles";"visuels";1;5;55391
"voisin";"voisine";"voisines";"voisins";1;13;55412
"voisé";"voisée";"voisées";"voisés";1;0;55413
"crédibilisant";"crédibilisante";"crédibilisantes";"crédibilisants";1;0;86146
"vulgarisateur";"vulgarisatrice";"vulgarisatrices";"vulgarisateurs";1;0;55449
"vénusien";"vénusienne";"vénusiennes";"vénusiens";1;0;55467
"vésical";"vésicale";"vésicales";"vésicaux";1;1;55481
"vésicant";"vésicante";"vésicantes";"vésicants";1;1;55482
"vésiculeux";"vésiculeuse";"vésiculeuses";;1;0;55485
"wisigoth";"wisigothe";"wisigothes";"wisigoths";1;0;55496
"zazou";"zazoue";"zazoues";"zazous";1;0;55509
"zigzagant";"zigzagante";"zigzagantes";"zigzagants";1;0;55511
"zinzolin";"zinzoline";"zinzolines";"zinzolins";1;0;55514
"zodiacal";"zodiacale";"zodiacales";"zodiacaux";1;0;55515
"zonal";"zonale";"zonales";"zonaux";1;0;55516
"zonard";"zonarde";"zonardes";"zonards";1;0;55517
"zonier";"zonière";"zonières";"zoniers";1;0;55518
"zoroastrien";"zoroastrienne";"zoroastriennes";"zoroastriens";1;0;55525
"zostérien";"zostérienne";"zostériennes";"zostériens";1;0;55526
"zwinglien";"zwinglienne";"zwingliennes";"zwingliens";1;0;55527
"zélé";"zélée";"zélées";"zélés";1;7;55530
"zénithal";"zénithale";"zénithales";"zénithaux";1;0;55531
"zéphyrien";"zéphyrienne";"zéphyriennes";"zéphyriens";1;0;55532
"créolisant";"créolisante";"créolisantes";"créolisants";1;0;86152
"créosotant";"créosotante";"créosotantes";"créosotants";1;0;86153
"crétinisant";"crétinisante";"crétinisantes";"crétinisants";1;0;86157
"creusant";"creusante";"creusantes";"creusants";1;0;86158
"éclusier";"éclusière";"éclusières";"éclusiers";1;0;55566
"criminalisant";"criminalisante";"criminalisantes";"criminalisants";1;0;86164
"cristallisant";"cristallisante";"cristallisantes";"cristallisants";1;7;86167
"croisant";"croisante";"croisantes";"croisants";1;8;86175
"élisabéthain";"élisabéthaine";"élisabéthaines";"élisabéthains";1;0;55628
"élusif";"élusive";"élusives";"élusifs";1;0;55633
"élyséen";"élyséenne";"élyséennes";"élyséens";1;0;55634
"érosif";"érosive";"érosives";"érosifs";1;1;55754
"érysipélateux";"érysipélateuse";"érysipélateuses";;1;0;55761
"érésipélateux";"érésipélateuse";"érésipélateuses";;1;0;55763
"cuisant";"cuisante";"cuisantes";"cuisants";1;4;86192
"cuisinant";"cuisinante";"cuisinantes";"cuisinants";1;0;86193
"culpabilisant";"culpabilisante";"culpabilisantes";"culpabilisants";1;0;86200
"évangélisateur";"évangélisatrice";"évangélisatrices";"évangélisateurs";1;1;55808
"évasif";"évasive";"évasives";"évasifs";1;0;55812
"cyanosant";"cyanosante";"cyanosantes";"cyanosants";1;0;86207
"cyclisant";"cyclisante";"cyclisantes";"cyclisants";1;0;86208
"damoiseau";"damoiselle";"damoiselles";"damoiseaux";1;0;63082
"débanalisant";"débanalisante";"débanalisantes";"débanalisants";1;0;86236
"débaptisant";"débaptisante";"débaptisantes";"débaptisants";1;0;86239
"débenzolant";"débenzolante";"débenzolantes";"débenzolants";1;0;86251
"déboisant";"déboisante";"déboisantes";"déboisants";1;0;86264
"débudgétisant";"débudgétisante";"débudgétisantes";"débudgétisants";1;0;86293
"débureaucratisant";"débureaucratisante";"débureaucratisantes";"débureaucratisants";1;0;86295
"décapitalisant";"décapitalisante";"décapitalisantes";"décapitalisants";1;0;86314
"décausant";"décausante";"décausantes";"décausants";1;0;86326
"décentralisant";"décentralisante";"décentralisantes";"décentralisants";1;0;86332
"déchristianisant";"déchristianisante";"déchristianisantes";"déchristianisants";1;0;86358
"décimalisant";"décimalisante";"décimalisantes";"décimalisants";1;0;86362
"décléricalisant";"décléricalisante";"décléricalisantes";"décléricalisants";1;0;86371
"décloisonnant";"décloisonnante";"décloisonnantes";"décloisonnants";1;0;86376
"déclosant";"déclosante";"déclosantes";"déclosants";1;0;86377
"décolonisant";"décolonisante";"décolonisantes";"décolonisants";1;0;86389
"décommunisant";"décommunisante";"décommunisantes";"décommunisants";1;0;86393
"décomposant";"décomposante";"décomposantes";"décomposants";1;0;86396
"déconfisant";"déconfisante";"déconfisantes";"déconfisants";1;0;86403
"décousant";"décousante";"décousantes";"décousants";1;0;86421
"décrédibilisant";"décrédibilisante";"décrédibilisantes";"décrédibilisants";1;0;86429
"décreusant";"décreusante";"décreusantes";"décreusants";1;0;86435
"décriminalisant";"décriminalisante";"décriminalisantes";"décriminalisants";1;0;86437
"décroisant";"décroisante";"décroisantes";"décroisants";1;0;86444
"décrusant";"décrusante";"décrusantes";"décrusants";1;0;86449
"décuisant";"décuisante";"décuisantes";"décuisants";1;0;86451
"déculpabilisant";"déculpabilisante";"déculpabilisantes";"déculpabilisants";1;0;86455
"dédisant";"dédisante";"dédisantes";"dédisants";1;0;86462
"dédivinisant";"dédivinisante";"dédivinisantes";"dédivinisants";1;0;86463
"dédramatisant";"dédramatisante";"dédramatisantes";"dédramatisants";1;0;86468
"déduisant";"déduisante";"déduisantes";"déduisants";1;0;86469
"défaisant";"défaisante";"défaisantes";"défaisants";1;0;86472
"défavorisant";"défavorisante";"défavorisantes";"défavorisants";1;0;86478
"déferrisant";"déferrisante";"déferrisantes";"déferrisants";1;0;86485
"défiscalisant";"défiscalisante";"défiscalisantes";"défiscalisants";1;0;86496
"défrancisant";"défrancisante";"défrancisantes";"défrancisants";1;0;86513
"défrisant";"défrisante";"défrisantes";"défrisants";1;0;86520
"dégasolinant";"dégasolinante";"dégasolinantes";"dégasolinants";1;0;86531
"dégazant";"dégazante";"dégazantes";"dégazants";1;0;86533
"dégazolinant";"dégazolinante";"dégazolinantes";"dégazolinants";1;0;86534
"dégazonnant";"dégazonnante";"dégazonnantes";"dégazonnants";1;0;86535
"dégoisant";"dégoisante";"dégoisantes";"dégoisants";1;0;86549
"dégrisant";"dégrisante";"dégrisantes";"dégrisants";1;0;86572
"déguisant";"déguisante";"déguisantes";"déguisants";1;0;86580
"délabialisant";"délabialisante";"délabialisantes";"délabialisants";1;0;86599
"délocalisant";"délocalisante";"délocalisantes";"délocalisants";1;0;86627
"démacadamisant";"démacadamisante";"démacadamisantes";"démacadamisants";1;0;86635
"démagnétisant";"démagnétisante";"démagnétisantes";"démagnétisants";1;0;86638
"dématérialisant";"dématérialisante";"dématérialisantes";"dématérialisants";1;0;86657
"démazoutant";"démazoutante";"démazoutantes";"démazoutants";1;0;86658
"démédicalisant";"démédicalisante";"démédicalisantes";"démédicalisants";1;0;86659
"déméthanisant";"déméthanisante";"déméthanisantes";"déméthanisants";1;0;86667
"démilitarisant";"démilitarisante";"démilitarisantes";"démilitarisants";1;0;86672
"déminéralisant";"déminéralisante";"déminéralisantes";"déminéralisants";1;0;86674
"démobilisant";"démobilisante";"démobilisantes";"démobilisants";1;0;86676
"démocratisant";"démocratisante";"démocratisantes";"démocratisants";1;0;86677
"démonétisant";"démonétisante";"démonétisantes";"démonétisants";1;0;86681
"démoralisant";"démoralisante";"démoralisantes";"démoralisants";1;1;86684
"démuselant";"démuselante";"démuselantes";"démuselants";1;0;86696
"démutisant";"démutisante";"démutisantes";"démutisants";1;0;86697
"démyélinisant";"démyélinisante";"démyélinisantes";"démyélinisants";1;0;86698
"dénasalisant";"dénasalisante";"dénasalisantes";"dénasalisants";1;0;86702
"dénationalisant";"dénationalisante";"dénationalisantes";"dénationalisants";1;0;86703
"dénaturalisant";"dénaturalisante";"dénaturalisantes";"dénaturalisants";1;0;86705
"dénazifiant";"dénazifiante";"dénazifiantes";"dénazifiants";1;0;86707
"dénébulisant";"dénébulisante";"dénébulisantes";"dénébulisants";1;0;86709
"déniaisant";"déniaisante";"déniaisantes";"déniaisants";1;0;86712
"dénicotinisant";"dénicotinisante";"dénicotinisantes";"dénicotinisants";1;0;86715
"dénucléarisant";"dénucléarisante";"dénucléarisantes";"dénucléarisants";1;0;86730
"déparasitant";"déparasitante";"déparasitantes";"déparasitants";1;0;86740
"départementalisant";"départementalisante";"départementalisantes";"départementalisants";1;0;86746
"dépaysant";"dépaysante";"dépaysantes";"dépaysants";1;0;86753
"dépénalisant";"dépénalisante";"dépénalisantes";"dépénalisants";1;0;86759
"dépentaffisant";"dépentaffisante";"dépentaffisantes";"dépentaffisants";1;0;86762
"dépersonnalisant";"dépersonnalisante";"dépersonnalisantes";"dépersonnalisants";1;0;86764
"déphasant";"déphasante";"déphasantes";"déphasants";1;0;86767
"déplaisant";"déplaisante";"déplaisantes";"déplaisants";1;7;86777
"dépoétisant";"dépoétisante";"dépoétisantes";"dépoétisants";1;0;86788
"dépolarisant";"dépolarisante";"dépolarisantes";"dépolarisants";1;0;86791
"dépolitisant";"dépolitisante";"dépolitisantes";"dépolitisants";1;0;86793
"dépolymérisant";"dépolymérisante";"dépolymérisantes";"dépolymérisants";1;0;86795
"déposant";"déposante";"déposantes";"déposants";1;1;86799
"dépressurisant";"dépressurisante";"dépressurisantes";"dépressurisants";1;0;86810
"déprisant";"déprisante";"déprisantes";"déprisants";1;0;86812
"déprolétarisant";"déprolétarisante";"déprolétarisantes";"déprolétarisants";1;0;86814
"dépropanisant";"dépropanisante";"dépropanisantes";"dépropanisants";1;0;86815
"déraisonnant";"déraisonnante";"déraisonnantes";"déraisonnants";1;0;86828
"dérasant";"dérasante";"dérasantes";"dérasants";1;0;86832
"dératisant";"dératisante";"dératisantes";"dératisants";1;0;86834
"déréalisant";"déréalisante";"déréalisantes";"déréalisants";1;0;86836
"déresponsabilisant";"déresponsabilisante";"déresponsabilisantes";"déresponsabilisants";1;0;86841
"désabonnant";"désabonnante";"désabonnantes";"désabonnants";1;0;86852
"désabriant";"désabriante";"désabriantes";"désabriants";1;0;86853
"désabusant";"désabusante";"désabusantes";"désabusants";1;0;86854
"désaccentuant";"désaccentuante";"désaccentuantes";"désaccentuants";1;0;86855
"désacclimatant";"désacclimatante";"désacclimatantes";"désacclimatants";1;0;86856
"désaccordant";"désaccordante";"désaccordantes";"désaccordants";1;0;86857
"désaccouplant";"désaccouplante";"désaccouplantes";"désaccouplants";1;0;86858
"désaccoutumant";"désaccoutumante";"désaccoutumantes";"désaccoutumants";1;0;86859
"désacidifiant";"désacidifiante";"désacidifiantes";"désacidifiants";1;0;86860
"désaciérant";"désaciérante";"désaciérantes";"désaciérants";1;0;86861
"désacralisant";"désacralisante";"désacralisantes";"désacralisants";1;0;86862
"désactivant";"désactivante";"désactivantes";"désactivants";1;0;86863
"désadaptant";"désadaptante";"désadaptantes";"désadaptants";1;0;86864
"désaérant";"désaérante";"désaérantes";"désaérants";1;0;86865
"désaffectant";"désaffectante";"désaffectantes";"désaffectants";1;0;86866
"désaffectionnant";"désaffectionnante";"désaffectionnantes";"désaffectionnants";1;0;86867
"désaffiliant";"désaffiliante";"désaffiliantes";"désaffiliants";1;0;86868
"désagençant";"désagençante";"désagençantes";"désagençants";1;0;86869
"désagrafant";"désagrafante";"désagrafantes";"désagrafants";1;0;86870
"désagrégeant";"désagrégeante";"désagrégeantes";"désagrégeants";1;0;86871
"désaimantant";"désaimantante";"désaimantantes";"désaimantants";1;0;86872
"désaisonnalisant";"désaisonnalisante";"désaisonnalisantes";"désaisonnalisants";1;0;86873
"désajustant";"désajustante";"désajustantes";"désajustants";1;0;86874
"désaliénant";"désaliénante";"désaliénantes";"désaliénants";1;0;86875
"désalignant";"désalignante";"désalignantes";"désalignants";1;0;86876
"désalpant";"désalpante";"désalpantes";"désalpants";1;0;86877
"désaltérant";"désaltérante";"désaltérantes";"désaltérants";1;0;86878
"désamarrant";"désamarrante";"désamarrantes";"désamarrants";1;0;86879
"désambiguisant";"désambiguisante";"désambiguisantes";"désambiguisants";1;0;86880
"désamidonnant";"désamidonnante";"désamidonnantes";"désamidonnants";1;0;86882
"désaminant";"désaminante";"désaminantes";"désaminants";1;0;86883
"désamorçant";"désamorçante";"désamorçantes";"désamorçants";1;0;86884
"désannexant";"désannexante";"désannexantes";"désannexants";1;0;86885
"désapant";"désapante";"désapantes";"désapants";1;0;86886
"désappariant";"désappariante";"désappariantes";"désappariants";1;0;86887
"désappointant";"désappointante";"désappointantes";"désappointants";1;0;86888
"désapprenant";"désapprenante";"désapprenantes";"désapprenants";1;0;86889
"désapprouvant";"désapprouvante";"désapprouvantes";"désapprouvants";1;0;86890
"désapprovisionnant";"désapprovisionnante";"désapprovisionnantes";"désapprovisionnants";1;0;86891
"désarçonnant";"désarçonnante";"désarçonnantes";"désarçonnants";1;0;86892
"désargentant";"désargentante";"désargentantes";"désargentants";1;0;86893
"désarmant";"désarmante";"désarmantes";"désarmants";1;2;86894
"désarrimant";"désarrimante";"désarrimantes";"désarrimants";1;0;86895
"désarticulant";"désarticulante";"désarticulantes";"désarticulants";1;0;86896
"désassemblant";"désassemblante";"désassemblantes";"désassemblants";1;0;86897
"désassimilant";"désassimilante";"désassimilantes";"désassimilants";1;0;86898
"désassortissant";"désassortissante";"désassortissantes";"désassortissants";1;0;86899
"désatellisant";"désatellisante";"désatellisantes";"désatellisants";1;0;86900
"désatomisant";"désatomisante";"désatomisantes";"désatomisants";1;0;86901
"désavantageant";"désavantageante";"désavantageantes";"désavantageants";1;0;86902
"désaveuglant";"désaveuglante";"désaveuglantes";"désaveuglants";1;0;86903
"désavouant";"désavouante";"désavouantes";"désavouants";1;0;86904
"désaxant";"désaxante";"désaxantes";"désaxants";1;0;86905
"déscolarisant";"déscolarisante";"déscolarisantes";"déscolarisants";1;0;86908
"déséchafaudant";"déséchafaudante";"déséchafaudantes";"déséchafaudants";1;0;86909
"déséchouant";"déséchouante";"déséchouantes";"déséchouants";1;0;86910
"désectorisant";"désectorisante";"désectorisantes";"désectorisants";1;0;86911
"désembobinant";"désembobinante";"désembobinantes";"désembobinants";1;0;86912
"désembourbant";"désembourbante";"désembourbantes";"désembourbants";1;0;86913
"désembourgeoisant";"désembourgeoisante";"désembourgeoisantes";"désembourgeoisants";1;0;86914
"désembouteillant";"désembouteillante";"désembouteillantes";"désembouteillants";1;0;86915
"désembrayant";"désembrayante";"désembrayantes";"désembrayants";1;0;86916
"désembuant";"désembuante";"désembuantes";"désembuants";1;0;86917
"désemmanchant";"désemmanchante";"désemmanchantes";"désemmanchants";1;0;86918
"désemparant";"désemparante";"désemparantes";"désemparants";1;0;86919
"désempesant";"désempesante";"désempesantes";"désempesants";1;0;86920
"désemplissant";"désemplissante";"désemplissantes";"désemplissants";1;0;86921
"désemprisonnant";"désemprisonnante";"désemprisonnantes";"désemprisonnants";1;0;86922
"désencadrant";"désencadrante";"désencadrantes";"désencadrants";1;0;86923
"désencartant";"désencartante";"désencartantes";"désencartants";1;0;86924
"désenchaînant";"désenchaînante";"désenchaînantes";"désenchaînants";1;0;86925
"désenchantant";"désenchantante";"désenchantantes";"désenchantants";1;0;86926
"désenclavant";"désenclavante";"désenclavantes";"désenclavants";1;0;86927
"désencollant";"désencollante";"désencollantes";"désencollants";1;0;86928
"désencombrant";"désencombrante";"désencombrantes";"désencombrants";1;0;86929
"désencrassant";"désencrassante";"désencrassantes";"désencrassants";1;0;86930
"désendettant";"désendettante";"désendettantes";"désendettants";1;0;86931
"désénervant";"désénervante";"désénervantes";"désénervants";1;0;86932
"désenfilant";"désenfilante";"désenfilantes";"désenfilants";1;0;86933
"désenflammant";"désenflammante";"désenflammantes";"désenflammants";1;0;86934
"désenflant";"désenflante";"désenflantes";"désenflants";1;0;86935
"désenfumant";"désenfumante";"désenfumantes";"désenfumants";1;0;86936
"désengageant";"désengageante";"désengageantes";"désengageants";1;0;86937
"désengluant";"désengluante";"désengluantes";"désengluants";1;0;86938
"désengorgeant";"désengorgeante";"désengorgeantes";"désengorgeants";1;0;86939
"désengourdissant";"désengourdissante";"désengourdissantes";"désengourdissants";1;0;86940
"désengrenant";"désengrenante";"désengrenantes";"désengrenants";1;0;86941
"désenivrant";"désenivrante";"désenivrantes";"désenivrants";1;0;86942
"désenlaçant";"désenlaçante";"désenlaçantes";"désenlaçants";1;0;86943
"désenlaidissant";"désenlaidissante";"désenlaidissantes";"désenlaidissants";1;0;86944
"désennuyant";"désennuyante";"désennuyantes";"désennuyants";1;0;86945
"désenrayant";"désenrayante";"désenrayantes";"désenrayants";1;0;86946
"désenrhumant";"désenrhumante";"désenrhumantes";"désenrhumants";1;0;86947
"désenrouant";"désenrouante";"désenrouantes";"désenrouants";1;0;86948
